GENUS_SPECIES,taxonomic_class
Pseudopolydora paucibranchiata,Polychaeta
Amphicteis gunneri,Polychaeta
Anaitides rosea,Polychaeta
Bodotria ,Malacostraca
Callianassa ,Malacostraca
Aricidea simonae,Polychaeta
Laurencia ,Florideophyceae
Epizoanthus ,Anthozoa
Nemertesia ,Hydrozoa
Ophiothrix ,Ophiuroidea
Scyliorhinus ,Chondrichthyes
Crimora papillata,Gastropoda
Iophon hyndmani,Demospongiae
Thyone ,Holothuroidea
Gammarus finmarchicus,Malacostraca
Eurydice ,Malacostraca
Diptera ,Insecta
Phorbas fictitius,Demospongiae
Cuthona amoena,Gastropoda
Rostanga rubra,Gastropoda
Peyssonnelia ,Florideophyceae
Chondrus ,Florideophyceae
Lanceola ,Malacostraca
Asterina phylactica,Asteroidea
Asterina ,Dothideomycetes
Sporochnus pedunculatus,Phaeophyceae
Calosiphonia ,Florideophyceae
Arachnidium hippothooides,Gymnolaemata
Callopora ,Gymnolaemata
Escharella ,Gymnolaemata
Entelurus aequoreus,Actinopteri
Molgulidae ,Ascidiacea
Stolidobranchiata ,Ascidia
Turbicellepora avicularis,Gymnolaemata
Aponuphis bilineata,Polychaeta
Ceradocus semiserratus,Malacostraca
Ehlersia ,Polychaeta
Gari tellinella,Bivalvia
Myidae ,Bivalvia
Phyllodocinae ,Polychaeta
Halecium undulatum,Hydrozoa
Thaumaleus zetlandicus,Copepoda
Atelecyclus ,Malacostraca
Hippolyte ,Malacostraca
Callipallene emaciata,Pycnogonida
Gammarellus angulosus,Malacostraca
Gammarus ,Malacostraca
Allomelita pellucida,Malacostraca
Haliclona fistulosa,Demospongiae
Crisia ,Stenolaemata
Tritonia lineata,Gastropoda
Collembola ,? collembola
Harmothoe lunulata,Polychaeta
Sphaerosyllis taylori,Polychaeta
Aphelochaeta multibranchiis,Polychaeta
Doto ,Gastropoda
Chondracanthus teedei,Florideophyceae
Solea ,Actinopteri
Cystoseira ,Phaeophyceae
Sabella flabellata,Polychaeta
Gammaropsis nitida,Malacostraca
Ocnus planci,Holothuroidea
Smittoidea ,Gymnolaemata
Iphimedia ,Malacostraca
Lithothamnion corallioides,Florideophyceae
Myrianida pinnigera,Polychaeta
Rhizocaulus verticillatus,Hydrozoa
Cuthona caerulea,Gastropoda
Cuthona concinna,Gastropoda
Eubranchus pallidus,Gastropoda
Lovenella clausa,Hydrozoa
Angulus ,Bivalvia
Dicoryne conferta,Hydrozoa
Protodrilidae ,Polychaeta
Campanularia hincksii,Hydrozoa
Epimeria cornigera,Malacostraca
Lumbrineris tetraura,Polychaeta
Spatangoida ,Echinoidea
Chrysallida indistincta,Gastropoda
Aora ,Malacostraca
Bodotria arenosa,Malacostraca
Leptognathia manca,Malacostraca
Maldane ,Polychaeta
Eulimella laevis,Gastropoda
Xanthoria ,Lecanoromycetes
Zostera noltei,Magnoliopsida
Aonides ,Polychaeta
Calliopiidae ,Malacostraca
Capitellides giardi,Polychaeta
Grania maricola,Clitellata
Hauchiella tribullata,Polychaeta
Orbiniidae ,Polychaeta
Parvicardium minimum,Bivalvia
Polygordius appendiculatus,Polychaeta
Streptosyllis ,Polychaeta
Thracia ,Bivalvia
Tridonta montagui,Bivalvia
Aglaophamus ,Polychaeta
Sphaerosyllis ovigera,Polychaeta
Pherusa ,Polychaeta
Praxillella ,Polychaeta
Potamilla ,Polychaeta
Rhodine ,Polychaeta
Typosyllis variegata,Polychaeta
Rhaphidostyla kitchingi,Demospongiae
Procerodes plebeia,Rhabditophora
Procerodes littoralis,Rhabditophora
Coryne pusilla,Hydrozoa
Doris verrucosa,Gastropoda
Pleonosporium caribbaeum,Florideophyceae
Rissoa membranacea,Insecta
Micrura aurantiaca,Pilidiophora
Amphiporus lactifloreus,Enopla
Cirratulus ,Polychaeta
Modiolus barbatus,Bivalvia
Trididemnum cereum,Ascidiacea
Gobius paganellus,Actinopteri
Blennius ,Actinopteri
Polysiphonia violacea,Florideophyceae
Phyllodoce lamelligera,Polychaeta
Lamprops fasciatus,Malacostraca
Liparis montagui,Actinopteri
Pontophilus norvegicus,Malacostraca
Strigamia maritima,Chilopoda
Styela ,Ascidiacea
Sphacelaria fusca,Phaeophyceae
Callionymus ,Actinopteri
Minuspio multibranchiata,Polychaeta
Pirimela denticulata,Malacostraca
Mytilacea ,Bivalvia
Autolytus edwarsi,Polychaeta
Eulalia ornata,Polychaeta
Macropodia linaresi,Malacostraca
Mysta picta,Polychaeta
Parapleustes ,Malacostraca
Trypanosyllis zebra,Polychaeta
Neanthes fucata,Polychaeta
Sclerocheilus minutus,Insecta
Acidostoma obesum,Malacostraca
Arcopagia crassa,Bivalvia
Pholoe pallida,Polychaeta
Cerastoderma ,Bivalvia
Lumpenus lumpretaeformis,Actinopteri
Paramphilochoides odontonyx,Malacostraca
Ampelisca aequicornis,Malacostraca
Holothurioidea ,Holothuroidea
Bodotria pulchella,Malacostraca
Glyceridae ,Polychaeta
Holothuriidae ,Holothuroidea
Isaeidae ,Malacostraca
Nuculoma ,Bivalvia
Rhodine gracilior,Polychaeta
Sertularella gaudichaudi,Hydrozoa
Spio decorata,Polychaeta
Hormathia nodosa,Anthozoa
Parechinidae ,Echinoidea
Harmothoe villosa,Bivalvia
Gyptis ,Magnoliopsida
Demonax cambrensis,Polychaeta
Achelia hispida,Pycnogonida
Diphasia attenuata,Hydrozoa
Anthura gracilis,Malacostraca
Armandia polyophthalma,Polychaeta
Amphiblestrum auritum,Gymnolaemata
Paranaitis kosteriensis,Polychaeta
Nephtyidae ,Polychaeta
Lutraria angustior,Bivalvia
Angulus squalidus,Actinopteri
Littorina neritrema,Gastropoda
Audouinella parvula,Florideophyceae
Boergeseniella fruticulosa,Florideophyceae
Campecopea hirsuta,Malacostraca
Ocnus lacteus,Holothuroidea
Labidoplax digitata,Holothuroidea
Diaphorodoris luteocincta,Gastropoda
Colpodaspis pusilla,Gastropoda
Anapagurus chiroacanthus,Malacostraca
Musculus costulatus,Bivalvia
Anthopleura ,Anthozoa
Cuthona foliata,Gastropoda
Cyanea lamarckii,Scyphozoa
Capulus ungaricus,Gastropoda
Aureliania heterocera,Anthozoa
Paracucumaria hyndmani,Holothuroidea
Teretia anceps,Gastropoda
Diazona violacea,Ascidiacea
Dipturus batis,Chondrichthyes
Cuthona rubescens,Gastropoda
Osmundea truncata,Florideophyceae
Echinogammarus stoerensis,Malacostraca
Itonoa marginifera,Florideophyceae
Pseudamussium septemradiatum,Bivalvia
Micrura fasciolata,Pilidiophora
Ulothrix speciosa,Ulvophyceae
Actinia prasina,Anthozoa
Haliclystus auricula,Staurozoa
Lithophyllum orbiculatum,Florideophyceae
Gouldia minima,Bivalvia
Scolelepis tridentata,Hydrozoa
Chlorophyceae ,Chlorophyceae
Gigartinales ,Florideophyceae
Lamprothamnium papulosum,Charophyceae
Salmo trutta,Actinopteri
Armadillidium album,Malacostraca
Monoculodes carinatus,Malacostraca
Podocerus variegatus,Malacostraca
Polycopsis compressa,Ostracoda
Caprellidea ,Malacostraca
Cellaria salicornioides,Gymnolaemata
Chirona hameri,Thecostraca
Euclymene lumbricoides,Polychaeta
Praxillella gracilis,Polychaeta
Tmetonyx similis,Malacostraca
Phymatolithon laevigatum,Florideophyceae
Ceramium pallidum,Florideophyceae
Nannastacus unguiculatus,Malacostraca
Tryphosites longipes,Malacostraca
Munida ,Malacostraca
Carpomitra costata,Phaeophyceae
Phoronis pallida,Cephalopoda
Dictyota ,Insecta
Bougainvillia ,Hydrozoa
Stauromedusae ,Staurozoa
Cancer ,Malacostraca
Chylocladia ,Florideophyceae
Phycodrys ,Florideophyceae
Pleuronectiformes ,Actinopteri
Diplocirrus ,Polychaeta
Kefersteinia ,Magnoliopsida
Liljeborgia pallida,Malacostraca
Metavermilia multicristata,Polychaeta
Procerastea nematodes,Polychaeta
Pista ,Polychaeta
Solasteridae ,Asteroidea
Austrosyrrhoe fimbriatus,Malacostraca
Eulalia aurea,Magnoliopsida
Eulalia expusilla,Polychaeta
Euphrosine foliosa,Polychaeta
Harmothoe fraserthomsoni,Polychaeta
Ougia subaequalis,Polychaeta
Pionosyllis lamelligera,Polychaeta
Polygordius ,Polychaeta
Alvania punctura,Gastropoda
Aspidosiphon muelleri,Sipuncula
Filogranula ,Polychaeta
Goniadella gracilis,Polychaeta
Harmothoe ljungmani,Polychaeta
Leptosynapta ,Holothuroidea
Iphimedia obesa,Malacostraca
Metopa alderi,Malacostraca
Mystides borealis,Polychaeta
Nymphon hirtum,Pycnogonida
Opisthodonta ,Polychaeta
Phyllochaetopterus socialis,Polychaeta
Harmothoe andreapolis,Polychaeta
Semierycina nitida,Dicotyledonae
Questidae ,Polychaeta
Scolelepis mesnili,Polychaeta
Solecurtus scopula,Insecta
Synaptidae ,Holothuroidea
Processa ,Malacostraca
Ceratia proxima,Gastropoda
Marphysa bellii,Polychaeta
Processa edulis,Malacostraca
Naididae ,Clitellata
Palaemonetes varians,Malacostraca
Haustoriidae ,Malacostraca
Peyssonnelia immersa,Florideophyceae
Sertularella rugosa,Hydrozoa
Ventromma halecioides,Hydrozoa
Eudendrium ramosum,Hydrozoa
Aetea truncata,Gymnolaemata
Pterocladiella ,Florideophyceae
Onchidoris depressa,Gastropoda
Dendrobeania murrayana,Gymnolaemata
Caprella septentrionalis,Malacostraca
Ericthonius rubricornis,Malacostraca
Pyura ,Ascidiacea
Sipunculus ,Sipuncula
Strongylocentrotus droebachiensis,Echinoidea
Dictyosiphon ,Phaeophyceae
Helminthora divaricata,Florideophyceae
Clavulariidae ,Anthozoa
Apseudes talpa,Malacostraca
Brania pusilla,Polychaeta
Ephesiella abyssorum,Polychaeta
Syllides benedicti,Polychaeta
Thoracica ,Thecostraca
Amphicteis midas,Polychaeta
Amphitritides gracilis,Polychaeta
Amphiuridae ,Ophiuroidea
Taurulus ,Actinopteri
Gracilaria ,Florideophyceae
Emplectonema gracile,Enopla
Cephalothrix linearis,Palaeonemertea
Clava ,Hydrozoa
Brania limbata,Polychaeta
Orbinia latreillii,Polychaeta
Thyasira obsoleta,Bivalvia
Sepia elegans,Cephalopoda
Microciona gradalis,Demospongiae
Tubificoides diazi,Clitellata
Schistomysis spiritus,Malacostraca
Jassa pusilla,Malacostraca
Pholadidae ,Bivalvia
Limopsis cristata,Bivalvia
Tellinacea ,Bivalvia
Chrysaora hysoscella,Scyphozoa
Clathrina clathrus,Calcarea
Mesopodopsis slabberi,Malacostraca
Odostomia ,Gastropoda
Sipunculidae ,Sipuncula
Hydractinia ,Hydrozoa
Armadillidium vulgare,Malacostraca
Demonax branchyona,Polychaeta
Enteromorpha torta,Ulvophyceae
Halophiloscia couchii,Malacostraca
Pseudendoclonium submarinum,Ulvophyceae
Urospora ,Conoidasida
Urospora wormskioldii,Ulvophyceae
Anoplodactylus angulatus,Pycnogonida
Acanthochitona fascicularis,Polyplacophora
Styelidae ,Ascidiacea
Chaetomorpha sutoria,Ulvophyceae
Clymenura clypeata,Polychaeta
Eurynome ,Malacostraca
Porphyra miniata,Bangiophyceae
Spatangus purpureus,Echinoidea
Tubulanus superbus,Palaeonemertea
Diogenes pugilator,Malacostraca
Tilopteris mertensii,Phaeophyceae
Lepidonotus ,Polychaeta
Ancula gibbosa,Gastropoda
Cottidae ,Actinopteri
Dilabifilum arthropyreniae,Ulvophyceae
Onchidella celtica,Gastropoda
Talitridae ,Malacostraca
Jania ,Florideophyceae
Acanthochitona ,Polyplacophora
Scolelepis scolelepis,Polychaeta
Dorididae ,Gastropoda
Gigartina pistillata,Florideophyceae
Halopteris ,Hydrozoa
Mytilus galloprovincialis,Bivalvia
Roxania utriculus,Gastropoda
Pandalus propinquus,Malacostraca
Lacuna ,Gastropoda
Turbonilla crenata,Gastropoda
Eubranchus farrani,Gastropoda
Ampithoe ,Malacostraca
Bathyporeia nana,Malacostraca
Alcyonidium parasiticum,Gymnolaemata
Plumularia ,Hydrozoa
Cossura ,Polychaeta
Tritonia nilsodhneri,Gastropoda
Aglaophenia kirchenpaueri,Hydrozoa
Ophiopsila aranea,Ophiuroidea
Terebellida ,Polychaeta
Heterodoris robusta,Gastropoda
Emplectonematidae ,Enopla
Erato voluta,Gastropoda
Dodecaceria ,Polychaeta
Orthopyxis integra,Hydrozoa
Titanoderma ,Florideophyceae
Littorininae ,Gastropoda
Halectinosoma elongatum,Hexanauplia
Labidoplax ,Holothuroidea
Lacuna epheria,Gastropoda
Pleuronectes ,Actinopteri
Trididemnum ,Ascidiacea
Mesogloia lanosa,Phaeophyceae
Cellepora ,Gymnolaemata
Hinia ,Gastropoda
Schmitzia neapolitana,Florideophyceae
Pleurogonium rubicundum,Malacostraca
Sphaerodoropsis ,Polychaeta
Acholoe squamosa,Polychaeta
Nothria britannica,Polychaeta
Alcyonium ,Anthozoa
Acidostoma ,Malacostraca
Ondina divisa,Gastropoda
Spinularia spinularia,Demospongiae
Eurypon clavatum,Demospongiae
Stomphia coccinea,Anthozoa
Scomber scombrus,Actinopteri
Emarginula crassa,Gastropoda
Campanularia ,Hydrozoa
Bougainvillia pyramidata,Hydrozoa
Neptunea ,Gastropoda
Scruparia ,Gymnolaemata
Microciona strepsitoxa,Demospongiae
Molgula complanata,Ascidiacea
Stryphnus ponderosus,Demospongiae
Archidistoma aggregatum,Ascidiacea
Bowerbankia citrina,Gymnolaemata
Rhodymenia ardissonei,Florideophyceae
Limapontia senestra,Gastropoda
Lucernaria ,Staurozoa
Podocoryne ,Hydrozoa
Lepas anatifera,Thecostraca
Gonactinia prolifera,Anthozoa
Apletodon dentatus,Actinopteri
Hemimysis lamornae,Malacostraca
Rhizoclonium ,Ulvophyceae
Perrierella audouiniana,Malacostraca
Monopylephorus irroratus,Clitellata
Anomura ,Malacostraca
Lichina ,Lichinomycetes
Pomatoschistus microps,Actinopteri
Filicrisia geniculata,Stenolaemata
Haplopoma impressum,Gymnolaemata
Trigla lucerna,Actinopteri
Podoceridae ,Malacostraca
Polysiphonia foetidissima,Florideophyceae
Colus islandicus,Gastropoda
Doto maculata,Gastropoda
Doto cuspidata,Gastropoda
Doto nigra,Gastropoda
Lomanotus marmoratus,Gastropoda
Apistonema carterae,Coccolithophyceae
Pilayella ,Phaeophyceae
Pilinia rimosa,Phaeophyceae
Teleostei ,Actinopteri
Ophelia ,Polychaeta
Polydora giardi,Polychaeta
Chthamalidae ,Thecostraca
Capitellida ,Polychaeta
Cerithiopsis tubercularis,Gastropoda
Eatonina fulgida,Gastropoda
Jordaniella nivosa,Gastropoda
Rissoella opalina,Bigyra
Synisoma acuminatum,Malacostraca
Hydroides ezoensis,Polychaeta
Mercenaria ,Bivalvia
Amphissa acuticostata,Gastropoda
Maera ,Malacostraca
Samytha sexcirrata,Polychaeta
Lumbrineridae ,Polychaeta
Pseudothyone raphanus,Holothuroidea
Laonice ,Polychaeta
Iphinoe serrata,Malacostraca
Sphacelaria rigidula,Phaeophyceae
Stragularia clavata,Chromadorea
Unciola crenatipalma,Malacostraca
Marenzelleria wireni,Polychaeta
Lampetra fluviatilis,Hyperoartia
Tubifex tubifex,Clitellata
Waerniella lucifuga,Actinopteri
Acrosiphoniaceae ,Ulvophyceae
Stilophora ,Phaeophyceae
Ammodytes marinus,Actinopteri
Cladosiphon ,Phaeophyceae
Gibbula steromphala,Gastropoda
Aeolidiella ,Gastropoda
Amphiura chiajei/filiformis,Ophiuroidea
Tonicella ,Polyplacophora
Leucosolenia variabilis,Calcarea
Cyclostomata ,Stenolaemata
Caryophyllia inornata,Anthozoa
Crella rosea,Demospongiae
Bodotriidae ,Malacostraca
Diastylidae ,Malacostraca
Pseudocuma ,Malacostraca
Smittoidea reticulata,Gymnolaemata
Sepiola ,Cephalopoda
Blenniidae ,Actinopteri
Heterotanais oerstedi,Malacostraca
Podocopina ,Ostracoda
Bugula avicularia,Arachnida
Thecacera pennigera,Gastropoda
Musculus ,Bivalvia
Nainereis ,Polychaeta
Ericthonius ,Malacostraca
Penaeidae ,Malacostraca
Buccinum ,Gastropoda
Glossus humanus,Bivalvia
Cephalothricidae ,Palaeonemertea
Lysianassa plumosa,Malacostraca
Typosyllis vittata,Polychaeta
Prionospio caspersi,Polychaeta
Hydrobiidae ,Gastropoda
Dyopedos ,Malacostraca
Aplidium proliferum,Ascidiacea
Lamellariidae ,Gastropoda
Polyclinum ,Ascidiacea
Lithothamnion sonderi,Florideophyceae
Ostreobium quekettii,Ulvophyceae
Polinices montagui,Gastropoda
Aglaothamnion ,Florideophyceae
Ciliata ,Actinopteri
Cauloramphus spiniferum,Gymnolaemata
Microporella ciliata,Gymnolaemata
Stomatoporina ,Stenolaemata
Tubulipora ,Stenolaemata
Cryptonemia seminervis,Florideophyceae
Desmarestia dresnayi,Phaeophyceae
Peyssonnelia harveyana,Florideophyceae
Lembos websteri,Malacostraca
Microspio mecznikowianus,Polychaeta
Philoceras fasciatus,Reptilia
Ampithoe ramondi,Malacostraca
Salmo salar,Actinopteri
Myxicola aesthetica,Polychaeta
Polygordius lacteus,Polychaeta
Lyonsia norwegica,Bivalvia
Pontophilus ,Malacostraca
Pharus legumen,Bivalvia
Pterosiphonia ,Florideophyceae
Autolytus longeferiens,Polychaeta
Ulosa digitata,Demospongiae
Colomastix pusilla,Malacostraca
Gammarellus ,Malacostraca
Psetta maxima,Actinopteri
Eubranchus ,Gastropoda
Tritonia manicata,Gastropoda
Anarhichas lupus,Actinopteri
Polycladida ,Rhabditophora
Marenzelleria ,Polychaeta
Percursaria percursa,Ulvophyceae
Liebmannia ,Phaeophyceae
Coryphoblennius galerita,Actinopteri
Microciona spinarcus,Demospongiae
Favorinus branchialis,Gastropoda
Facelina annulicornis,Gastropoda
Anaitides longipes,Polychaeta
Polysiphonia fibrillosa,Florideophyceae
Terebella lapidaria,Polychaeta
Campylaspis costata,Malacostraca
Eurydice affinis,Malacostraca
Gaidropsarus vulgaris,Actinopteri
Ceramiaceae ,Florideophyceae
Holmsella pachyderma,Florideophyceae
Doris ,Gastropoda
Epistomia bursaria,Magnoliopsida
Hormathia ,Anthozoa
Loligo ,Cephalopoda
Cytheridae ,Ostracoda
Micrura ,Pilidiophora
Microprotopus ,Malacostraca
Tetrastemma ,Enopla
Loripes lucinalis,Bivalvia
Ophryotrocha puerilis,Polychaeta
Rissoa guerinii,Gastropoda
Cirolana ,Malacostraca
Hyale ,Malacostraca
Orchomene ,Malacostraca
Westwoodilla ,Malacostraca
Retusa ,Gastropoda
Pontocrates ,Malacostraca
Neanthes ,Polychaeta
Ebalia tumefacta,Malacostraca
Philoceras sculptus,Malacostraca
Ebalia granulosa,Malacostraca
Pseudopolydora ,Polychaeta
Aglaothamnion bipinnatum,Florideophyceae
Obelia plicata,Hydrozoa
Aphelochaeta ,Polychaeta
Polydora armata,Polychaeta
Baldia johnstoni,Polychaeta
Microphthalminae ,Polychaeta
Harmothoe marphysae,Polychaeta
Veneracea ,Bivalvia
Mactracea ,Bivalvia
Diastylis tumida,Malacostraca
Halisarca ,Demospongiae
Thalassinoidea ,Malacostraca
Roxania ,Gastropoda
Scolelepis cantabra,Polychaeta
Alcyonidium mamillatum,Gymnolaemata
Adalaria proxima,Gastropoda
Limnodriloides ,Clitellata
Nucula hanleyi,Bivalvia
Gnathiidae ,Malacostraca
Lagenipora lepralioides,Gymnolaemata
Gastrosaccus lobatus,Gastropoda
Hippoporina pertusa,Gymnolaemata
Laonice sarsi,Polychaeta
Lumbrineriopsis paradoxa,Polychaeta
Cheilostomatida ,Gymnolaemata
Embletonia pulchra,Gastropoda
Leptochiton cancellatus,Polyplacophora
Montacuta substriata,Bivalvia
Pandora pinna,Bivalvia
Phylactella labrosa,Gymnolaemata
Chrysallida decussata,Gastropoda
Aplidium densum,Ascidiacea
Cima minima,Gastropoda
Odostomia acuta,Gastropoda
Skenea serpuloides,Gastropoda
Asellus aquaticus,Malacostraca
Capsosiphon fulvescens,Ulvophyceae
Cladocera ,Branchiopoda
Ulothrix subflaccida,Ulvophyceae
Audouinella efflorescens,Florideophyceae
Aglaothamnion pseudobyssoides,Florideophyceae
Oerstedia dorsalis,Enopla
Thracia pubescens,Bivalvia
Trachinidae ,Actinopteri
Actinauge richardi,Anthozoa
Capitella hermaphrodita,Polychaeta
Pherusina gulsonae,Gastropoda
Phialella quadrata,Hydrozoa
Aetea sica,Gymnolaemata
Actiniidae ,Anthozoa
Stylostichon ,Demospongiae
Stictyosiphon ,Phaeophyceae
Polyplumaria ,Hydrozoa
Jania corniculata,Florideophyceae
Parerythropodium coralloides,Anthozoa
Lepas ,Thecostraca
Dictyosiphon chordarius,Phaeophyceae
Scalibregma ,Polychaeta
Lissodendoryx ,Demospongiae
Lysianassa ,Malacostraca
Nais ,Sordariomycetes
Paragnathia formica,Malacostraca
Rhizocarpon ,Lecanoromycetes
Soleidae ,Actinopteri
Cladophora pygmaea,Ulvophyceae
Rhaphidostyla ,Demospongiae
Spongionella pulchella,Demospongiae
Orchestia cavimana,Malacostraca
Emarginula ,Gastropoda
Colus jeffreysianus,Agaricomycetes
Autolytus langerhansi,Polychaeta
Photis pollex,Malacostraca
Urothoe pulchella,Malacostraca
Archaeogastropoda ,Gastropoda
Erythrops elegans,Malacostraca
Anoplodactylus ,Pycnogonida
Flabelligeridae ,Polychaeta
Noemiamea dolioliformis,Gastropoda
Gastrosaccus normani,Malacostraca
Amphilochus ,Malacostraca
Schistomysis ,Malacostraca
Gastrosaccus ,Malacostraca
Gammaropsis ,Malacostraca
Tetraclitidae ,Thecostraca
Macrochaeta helgolandica,Polychaeta
Rosenvingiella polyrhiza,Trebouxiophyceae
Gobius cobitis,Actinopteri
Chelon labrosus,Actinopteri
Anthopleura thallia,Anthozoa
Herponema velutinum,Phaeophyceae
Hydrolithon cruciatum,Florideophyceae
Audouinella battersiana,Florideophyceae
Sphacelaria mirabilis,Phaeophyceae
Myosotella myosotis,Gastropoda
Osmerus eperlanus,Actinopteri
Scinaia ,Florideophyceae
Polynoe scolopendrina,Polychaeta
Clupeidae ,Actinopteri
Compsothamnion gracillimum,Florideophyceae
Urticina ,Anthozoa
Paguroidea ,Malacostraca
Triglidae ,Actinopteri
Cancridea ,Malacostraca
Eualus occultus,Malacostraca
Portunidae ,Malacostraca
Thyasiridae ,Bivalvia
Ostreidae ,Bivalvia
Apherusa ovalipes,Malacostraca
Athelges paguri,Malacostraca
Eusarsiella zostericola,Ostracoda
Microdeutopus ,Malacostraca
Gitana sarsi,Malacostraca
Limatula subauriculata,Bivalvia
Peltocoxa brevirostris,Malacostraca
Raphitoma linearis,Gastropoda
Sphaerodoropsis balticum,Polychaeta
Streblosoma bairdi,Polychaeta
Paramphinome jeffreysii,Polychaeta
Cylindroleberis mariae,Ostracoda
Eusirus longipes,Malacostraca
Amphilochoides serratipes,Malacostraca
Chrysopetalum debile,Polychaeta
Eulalia mustela,Polychaeta
Pareurythoe borealis,Polychaeta
Philomedes lilljeborgi,Ostracoda
Socarnes crenulatus,Malacostraca
Hydractiniidae ,Hydrozoa
Arcturella dilatata,Malacostraca
Acidostoma nodiferum,Malacostraca
Scopelocheirus hopei,Malacostraca
Eulimella ,Gastropoda
Philoceras bispinosus,Malacostraca
Eunice pennata,Polychaeta
Brachystomia ,Gastropoda
Cytherura ,Ostracoda
Balanoglossus clavigerus,Enteropneusta
Eteone suecica,Polychaeta
Edwardsiella carnea,Anthozoa
Anopla ,Anopla
Diastylis cornuta,Malacostraca
Lumbriclymeninae ,Polychaeta
Arcturella ,Malacostraca
Eupolymnia ,Polychaeta
Lumbriclymene ,Polychaeta
Polydora socialis,Magnoliopsida
Ascidiidae ,Ascidiacea
Cheluridae ,Malacostraca
Metaphoxus pectinatus,Negativicutes
Clymenura leiopygos,Polychaeta
Hersiliodes latericia,Copepoda
Siriella clausii,Malacostraca
Autolytus brachycephalus,Polychaeta
Demonax torulis,Polychaeta
Corophiidae ,Malacostraca
Ceratocephale loveni,Polychaeta
Mysidacea ,Malacostraca
Oedicerotoidea ,Malacostraca
Gammarus crinicornis,Malacostraca
Aeolidia ,Gastropoda
Pectinaria belgica,Polychaeta
Thraciidae ,Bivalvia
Euchone southerni,Polychaeta
Lacydonia miranda,Polychaeta
Pilargidae ,Polychaeta
Potamilla torelli,Polychaeta
Halichoerus grypus,Mammalia
Lichenopora verrucaria,Eurotiomycetes
Fucales ,Phaeophyceae
Apseudidae ,Malacostraca
Tetrastemma candidum,Enopla
Ochrolechia ,Lecanoromycetes
Chorizopora brongniartii,Gymnolaemata
Alderina imbellis,Gymnolaemata
Mangelia nebula,Insecta
Thracia distorta,Bivalvia
Goniadella ,Polychaeta
Campylaspis legendrei,Malacostraca
Porella concinna,Gymnolaemata
Bugula purpurotincta,Gymnolaemata
Clavelina ,Ascidiacea
Polysyncraton lacazei,Ascidiacea
Seirospora interrupta,Florideophyceae
Spermothamnion irregulare,Florideophyceae
Sphacelaria radicans,Phaeophyceae
Pontobdella muricata,Clitellata
Okenia leachii,Magnoliopsida
Cataphellia brodricii,Anthozoa
Clytia ,Hydrozoa
Lepadogaster ,Actinopteri
Sertularella tenella,Hydrozoa
Porphyra amethystea,Magnoliopsida
Idotea emarginata,Malacostraca
Harpinia laevis,Malacostraca
Clathrinidae ,Calcarea
Halaphanolaimus pellucidus,Chromadorea
Leptoplanidae ,Rhabditophora
Mesacmaea mitchellii,Anthozoa
Goniodoris castanea,Gastropoda
Aglaothamnion tripinnatum,Florideophyceae
Rhodophysema ,Florideophyceae
Cordylophora caspia,Hydrozoa
Leptocythere castanea,Magnoliopsida
Porphyridium purpureum,Bangiophyceae
Lecanora rupicola,Lecanoromycetes
Rhizostoma octopus,Scyphozoa
Philine quadrata,Gastropoda
Styela partita,Ascidiacea
Diphasia alata,Magnoliopsida
Diphasia nigra,Magnoliopsida
Naticidae ,Gastropoda
Halecium labrosum,Hydrozoa
Scagelia pusilla,Florideophyceae
Glycera dayi,Polychaeta
Polycirrus latidens,Mammalia
Callista chione,Bivalvia
Hildenbrandia crouaniorum,Florideophyceae
Gracilaria multipartita,Florideophyceae
Zeugopterus regius,Actinopteri
Hymedesmia brondstedi,Demospongiae
Palio dubia,Gastropoda
Eudendrium arbusculum,Hydrozoa
Mohnia ,Gastropoda
Polycitor ,Ascidiacea
Syngnathidae ,Actinopteri
Hydrobia acuta,Gastropoda
Crenilabrus ,Teleostei
Drachiella ,Florideophyceae
Gastroclonium ,Florideophyceae
Arenicolidae ,Polychaeta
Xantho incisus,Malacostraca
Sargassum ,Phaeophyceae
Bifurcaria ,Phaeophyceae
Styela plicata,Ascidiacea
Epicaridea ,Malacostraca
Mactra ,Bivalvia
Siphonoecetes ,Malacostraca
Naiades cantrainii,Polychaeta
Sigalion squamosus,Polychaeta
Synchelidium ,Malacostraca
Amauropsis islandicus,Gastropoda
Actinia ,Anthozoa
Velella velella,Hydrozoa
Lumbricillus lineatus,Clitellata
Callopora rylandi,Gymnolaemata
Escharella labiosa,Gymnolaemata
Hydrolithon ,Florideophyceae
Sphacelaria caespitula,Phaeophyceae
Tubulipora lobifera,Stenolaemata
Amonardia normani,Hexanauplia
Chorda tomentosa,Phaeophyceae
Ahnfeltia ,Florideophyceae
Lecanora gangaleoides,Lecanoromycetes
Euonyx chelatus,Malacostraca
Leuconia caminus,Demospongiae
Vauntompsonia ,Malacostraca
Microdeutopus chelifer,Malacostraca
Tapes ,Bivalvia
Trochidae ,Gastropoda
Venus verrucosa,Bivalvia
Biemna variantia,Demospongiae
Antho inconstans,Demospongiae
Tritonia ,Magnoliopsida
Plocamionida ambigua,Demospongiae
Mugilidae ,Actinopteri
Hermaea ,Gastropoda
Hermonia hystrix,Magnoliopsida
Limnoria limnoria,Malacostraca
Stegocephalidae ,Malacostraca
Lamellaria ,Gastropoda
Macandrewia azorica,Demospongiae
Parapaguridae ,Malacostraca
