GENUS_SPECIES,taxonomic_class
Deilocerus planus,Malacostraca
Enallopaguropsis guatemoci,Malacostraca
Guernea reduncans,Malacostraca
Harmothoe sp18,Polychaeta
Hippomedon columbianus,Malacostraca
Naineris sp18,Polychaeta
Ophionereis eurybrachiplax,Ophiuroidea
Opisthodonta mitchelli,Polychaeta
Philomedes dentata,Ostracoda
Piromis sp1,Polychaeta
Psolus chitonoides,Holothuroidea
Sthenelais fusca,Polychaeta
Synidotea magnifica,Malacostraca
Virgularia californica,Anthozoa
Amphipholis pugetana,Ophiuroidea
Mangeliinae ,Gastropoda
Rhachotropis sp1,Malacostraca
Hydrobia totteni,Gastropoda
Sphaerosyllis perkinsi,Polychaeta
Bascanichthys bascanium,Actinopteri
Parasagitta fredrici,Sagittoidea
Armadilloniscus holmesi,Malacostraca
Pandoridae ,Bivalvia
Odostomia spc,Gastropoda
Pygospio californica,Polychaeta
Eusiridae sp1,Malacostraca
Eusiridae sp2,Malacostraca
Majoxiphalus major,Insecta
Mandibulophoxus mayi,Actinopterygii
Tecticeps pugettensis,Malacostraca
Tellina bodegensis,Bivalvia
Anadara chemnitzii,Bivalvia
Bougainvilliidae ,Hydrozoa
Cucumaria piperata,Holothuroidea
Delectopecten vancouverensis,Bivalvia
Deutella californica,Malacostraca
Distaplia occidentalis,Ascidiacea
Gammaropsis ellisi,Malacostraca
Myosoma spinosa,Insecta
Plumularia corrugata,Hydrozoa
Polycirrus sp22,Polychaeta
Rhachotropis oculata,Malacostraca
Tubulariidae ,Hydrozoa
Typosyllis elongata,Polychaeta
Syllides floridanus,Polychaeta
Unid gammaridea,Alphaproteobacteria
Lyonsiidae ,Bivalvia
Rocinela angustata,Malacostraca
Typosyllis sp1,Polychaeta
Euphilomedes longiseta,Ostracoda
Lamprops sp2,Malacostraca
Aegathoa medialis,Malacostraca
Carazziella ,Polychaeta
Menippe mercenaria,Malacostraca
Lophopanopeus leucomanus,Malacostraca
Zygonemertes ,Enopla
Hydatinidae genus1,Gastropoda
Cryptobranchia concentrica,Gastropoda
Onoba carpenteri,Gastropoda
Pholoides aspera,Polychaeta
Drilonereis falcata,Polychaeta
Ophelina farallonensis,Polychaeta
Fauveliopsis glabra,Polychaeta
Hemilamprops sp1,Malacostraca
Leucon magnadentata,Malacostraca
Neilonella mexicana,Monogenea
Polyschides californicus,Scaphopoda
Trichobranchidae sp51,Polychaeta
Petaloproctus ornatus,Polychaeta
Carpoapseudes caraspinosus,Malacostraca
Dipolydora akaina,Polychaeta
Golfingia sp1,Sipuncula
Spathoderma californicum,Caudofoveata
Asteronyx longifissus,Ophiuroidea
Chaetozone sp51,Polychaeta
Fabrisabella sp51,Polychaeta
Ophiosphalma jolliense,Ophiuroidea
Dallicordia alaskana,Bivalvia
Eurycope californiensis,Malacostraca
Sabellidae sp51,Polychaeta
Bullomorpha sp1,Gastropoda
Eusarsiella childi,Ostracoda
Scalibregmatidae spa,Polychaeta
Specaria josinae,Clitellata
Tricorythodes ,Insecta
Alpheus estuariensis,Malacostraca
Tanypus stellatus,Insecta
Chiridotea stenops,Malacostraca
Cerebratulus lacteus,Pilidiophora
Chione undatella,Bacillariophyceae
Neastacilla californica,Malacostraca
Scolelepis sp1,Polychaeta
Atylus tridens,Actinopteri
Caprella natalensis,Malacostraca
Caprella verrucosa,Malacostraca
Diopatra splendidissima,Polychaeta
Eulithidium substriata,Gastropoda
Holmesimysis costata,Malacostraca
Janiropsis tridens,Actinopteri
Lacuna unifasciata,Gastropoda
Nereis latescens,Polychaeta
Ophiactis simplex,Ophiuroidea
Synidotea harfordi,Malacostraca
Anoropallene palpida,Pycnogonida
Gastropoda sp4,Gastropoda
Pseudoleptocuma minus,Magnoliopsida
Campanularia gelatinosa,Hydrozoa
Leuconidae ,Malacostraca
Ananthura ,Malacostraca
Eulima raymondi,Gastropoda
Mooreonuphis segmentispadix,Polychaeta
Pannychia moseleyi,Holothuroidea
Pholoe sp2,Polychaeta
Platymera gaudichaudii,Malacostraca
Sosane occidentalis,Polychaeta
Thyasiridae sp51,Bivalvia
Trigonulina pacifica,Gastropoda
Vitreolina macra,Gastropoda
Zoanthidea sp1,Anthozoa
Aruga holmesi,Gammaproteobacteria
Bemlos audbettius,Malacostraca
Mooreonuphis exigua,Polychaeta
Ophelina sp121,Polychaeta
Photis viuda,Malacostraca
Polycirrus sp219,Polychaeta
Rhamphobrachium longisetosum,Polychaeta
Typhlotanais williamsi,Malacostraca
Ammothella setosa,Pycnogonida
Anatoma crispata,Gastropoda
Nuculana elenensis,Bivalvia
Solariella peramabilis,Gastropoda
Volvulella californica,Gastropoda
Clymenella sp1,Polychaeta
Eulalia sp51,Polychaeta
Hippomedon sp1,Malacostraca
Neaeromya compressa,Bivalvia
Eugyra californica,Ascidiacea
Foxiphalus golfensis,Malacostraca
Randallia ornata,Malacostraca
Anarthruridae sp2,Malacostraca
Amathimysis trigibba,Malacostraca
Campylaspis canaliculata,Malacostraca
Heterocrypta occidentalis,Malacostraca
Orchomene anaquelus,Malacostraca
Plesiocystiscus myrmecoon,Gastropoda
Haminaea vesicula,Gastropoda
Astropecten verrilli,Asteroidea
Caprella acanthogaster,Malacostraca
Prototrygaeus jordanae,Pycnogonida
Aruga oculata,Gammaproteobacteria
Eteone leptotes,Insecta
Halcampidae sp2,Anthozoa
Pinnixa longipes,Malacostraca
Acidostoma hancocki,Malacostraca
Aonides sp121,Polychaeta
Asclerocheilus kudenovi,Polychaeta
Chaetozone armata,Polychaeta
Dioplosyllis tridentata,Hydrozoa
Laphania sp121,Polychaeta
Nacospatangus laevis,Echinoidea
Ophiopsila californica,Ophiuroidea
Pagurus hartae,Malacostraca
Pardalisca tenuipes,Malacostraca
Sphaerodorum papillifer,Polychaeta
Syllides sp121,Polychaeta
Thelepus hamatus,Polychaeta
Turbonilla sp1,Gastropoda
Actiniaria sp49,Anthozoa
Aricidea aricidea,Polychaeta
Lampropidae ,Malacostraca
Mooreonuphis litoralis,Polychaeta
Petalosarsia sp1,Malacostraca
Polygireulima rutila,Gastropoda
Potamethus sp1,Polychaeta
Aphelochaeta phillipsi,Polychaeta
Mooreonuphis sp121,Polychaeta
Neomeniomorpha sp123,Neomeniomorpha
Galathowenia ,Polychaeta
Sayella ,Insecta
Exogone longicirris,Polychaeta
Exogone longicirrus,Polychaeta
Priapula ,Priapulimorpha
Dero flabelliger,Clitellata
Cladopelma ,Insecta
Helobdella triserialis,Clitellata
Apocorophium ,Malacostraca
Polycentropodidae ,Insecta
Sphaerosyllis longicaudata,Polychaeta
Acteonidae ,Gastropoda
Planorbidae ,Gastropoda
Photis kapapa,Malacostraca
Heteromysis spa,Malacostraca
Platylambrus granulata,Malacostraca
Aricidea hartleyi,Polychaeta
Parametopella ninis,Malacostraca
Synidotea calcarea,Malacostraca
Idarcturus allelomorphus,Malacostraca
Phisidia sanctamariae,Polychaeta
Nutricola ovalis,Bivalvia
Kamptopleustes coquillus,Malacostraca
Onuphis geophiliformis,Polychaeta
Miscellaneous taxa,Polychaeta
Bivalvia genusr,Bivalvia
Sipuncula spc,Alphaproteobacteria
Pinnixa spg,Malacostraca
Blepharipoda occidentalis,Malacostraca
Sphenia ,Bivalvia
Crangon nigricauda,Malacostraca
Dodecaceria corallii,Polychaeta
Pseudopotamilla sp1,Polychaeta
Chaetozone gracilis,Polychaeta
Harpiniopsis similis,Malacostraca
Pardaliscella symmetrica,Malacostraca
Philine polystrigma,Gastropoda
Siboglinum veleronis,Polychaeta
Ampelisca coeca,Malacostraca
Ananthura luna,Malacostraca
Chaetoderma sp1,Caudofoveata
Sonatsa carinata,Insecta
Leucon bishopi,Malacostraca
Bathyleberis sp51,Ostracoda
Oediceropsis elsula,Malacostraca
Oradarea longimana,Malacostraca
Edwardsia sp1,Anthozoa
Amphiura diomedeae,Ophiuroidea
Leptophoxus falcatus,Malacostraca
Philomedes sp51,Ostracoda
Harpiniopsis emeryi,Malacostraca
Brissopsis sp51,Echinoidea
Ophioscolex corynetes,Ophiuroidea
Diplocirrus sp51,Polychaeta
Divariscintilla sp1,Bivalvia
Sabellides manriquei,Polychaeta
Luzonia walleri,Magnoliopsida
Erichsonella floridana,Malacostraca
Persicula catenata,Gastropoda
Goniadides ,Polychaeta
Maera danae,Malacostraca
Pontogenia ,Polychaeta
Thalassodrilides gurwitschi,Clitellata
Procladius bellus,Insecta
Pyramidella candida,Pichiomycetes
Caulleriella apicula,Polychaeta
Petricola carditoides,Bivalvia
Pista disjuncta,Polychaeta
Neomysis mercedis,Malacostraca
Apocorophium louisianum,Malacostraca
Melita longisetosa,Malacostraca
Syllides bansei,Polychaeta
Sayella livida,Insecta
Synidotea laticauda,Malacostraca
Muscidae ,Insecta
Pholis ornata,Actinopteri
Euchone sp52,Polychaeta
Nebalia daytoni,Malacostraca
Pinnixa forficulimanus,Malacostraca
Aphelochaeta williamsae,Polychaeta
Brania sp51,Polychaeta
Epitonium bellastriatum,Gastropoda
Eusarsiella thominx,Ostracoda
Exogone acutipalpa,Polychaeta
Exogone breviseta,Polychaeta
Hyalinoecia juvenalis,Polychaeta
Nuculana penderi,Bivalvia
Ophiodermella inermis,Gastropoda
Quadrimaera reishi,Malacostraca
Crepidula glottidiarum,Gastropoda
Pherusa papillata,Polychaeta
Lyopsetta exilis,Actinopteri
Eunoe sp51,Polychaeta
Plehnia caeca,Rhabditophora
Saxicavella nybakkeni,Bivalvia
Euspira draconis,Gastropoda
Havelockia charlottae,Holothuroidea
Lepidopa californica,Malacostraca
Arachnanthus sp1,Anthozoa
Pentamera pseudopopulifera,Holothuroidea
Brania californiensis,Polychaeta
Crucibulum spinosum,Gastropoda
Sphenia fragilis,Bivalvia
Spio maculata,Polychaeta
Streblosoma uncinatus,Polychaeta
Rochefortia mortoni,Magnoliopsida
Macoma indentata,Bivalvia
Scolelepis sp121,Polychaeta
Tellina cadieni,Bivalvia
Malmgreniella sp122,Polychaeta
Harpiniinae ,Malacostraca
Paraphoxus sp1,Malacostraca
Spatangus californicus,Echinoidea
Chaetozone sp122,Polychaeta
Gnathia trilobata,Malacostraca
Granulina margaritula,Gastropoda
Joeropsis concava,Malacostraca
Leptochiton rugatus,Polyplacophora
Macrochaeta sp1,Polychaeta
Nymphon heterodenticulatum,Pycnogonida
Rudilemboides sp1,Malacostraca
Icelinus filamentosus,Actinopteri
Grubeopolynoe sp11,Polychaeta
Gammaropsis ociosa,Malacostraca
Nutricola sp121,Bivalvia
Dendrodoa carnea,Ascidiacea
Juga plicifera,Gastropoda
Rheopoxynius epistomus,Malacostraca
Haustorius canadensis,Malacostraca
Apocorophium acutum,Malacostraca
Lepeta caeca,Gastropoda
Bairdia hanaumaensis,Ostracoda
Elasmopus piikoi,Malacostraca
Processa macrognatha,Malacostraca
Scolelepis victoriensis,Polychaeta
Seba ekepuu,Malacostraca
Caecianiropsis sp1,Malacostraca
Dodecaceria laddi,Polychaeta
Deutella mayeri,Malacostraca
Goniocuna dalli,Bivalvia
Macrocallista nimbosa,Bivalvia
Protohaustorius bousfieldi,Malacostraca
Lightiella floridana,Cephalocarida
Pitho spa,Malacostraca
Chironomini ,Insecta
Pteromeris ,Bivalvia
Corbulidae ,Bivalvia
Pettiboneia pugettensis,Polychaeta
Diadumene lighti,Anthozoa
Eudorellopsis biplicata,Malacostraca
Diaphorodoris lirulatocauda,Gastropoda
Aphelochaeta sp122,Polychaeta
Balcis oldroydae,Gastropoda
Onuphis affinis,Polychaeta
Syrrhoe sp1,Malacostraca
Paradoneis sp121,Polychaeta
Doto columbiana,Gastropoda
Eusyllis transecta,Polychaeta
Lineus rubescens,Pilidiophora
Periploma planiusculum,Bivalvia
Thracia curta,Bivalvia
Galathowenia piltzi,Polychaeta
Hamatoscalpellum californicum,Thecostraca
Photis macrotica,Malacostraca
Thesea sp2,Anthozoa
Virgulariidae ,Anthozoa
Monticellina sp18,Polychaeta
Parapagurodes laurentae,Malacostraca
Volvulella cylindrica,Gastropoda
Ampelisciphotis podophthalma,Malacostraca
Ephesiella brevicapitis,Polychaeta
Rhachotropis sp18,Malacostraca
Aphelochaeta sp52,Polychaeta
Pennatulacea sp1,Anthozoa
Asellota sp121,Malacostraca
Caecianiropsis psammophila,Malacostraca
Caulleriella sp122,Polychaeta
Chelyosoma productum,Ascidiacea
Cyclocardia bailyi,Bivalvia
Glycymeris septentrionalis,Bivalvia
Hanleyella oldroydi,Polyplacophora
Hemipodia simplex,Polychaeta
Heteropodarke sp121,Polychaeta
Joeropsis dubia,Malacostraca
Lumbrineriopsis sp121,Polychaeta
Munna sp1,Malacostraca
Munnogonium sp121,Malacostraca
Notomastus sp123,Polychaeta
Pachychela sp121,Demospongiae
Pareurythoe californica,Polychaeta
Philinoglossa sp1,Gastropoda
Pilargidae sp1,Polychaeta
Polyceratidae ,Gastropoda
Puncturella cooperi,Gastropoda
Rutiderma rostratum,Ostracoda
Semele venusta,Bivalvia
Sphaerosyllis bilineata,Polychaeta
Syllides reishi,Polychaeta
Syllis typosyllis,Polychaeta
Zeugophilomedes oblongatus,Ostracoda
Chrysopetalum occidentale,Polychaeta
Actiniaria sp10,Anthozoa
Anamixis pacifica,Gastropoda
Chaetozone sp123,Polychaeta
Odontosyllis sp52,Polychaeta
Listriella eriopisa,Malacostraca
Aberranta sp122,Polychaeta
Cumella sp2,Malacostraca
Munnogonium sp1,Malacostraca
Photis linearmanus,Malacostraca
Photis sp3,Malacostraca
Lyonsia floridana,Bivalvia
Tubificoides spc,Clitellata
Phoxichilidiidae ,Pycnogonida
Alpheus armillatus,Malacostraca
Lyogyrus ,Gastropoda
Valvata tricarinata,Gastropoda
Sialis mohri,Insecta
Stictochironomus caffarius,Insecta
Ablabesmyia peleensis,Insecta
Chaoborus albatus,Insecta
Hexagenia bilineata,Insecta
Dicrotendipes simpsoni,Insecta
Stylurus notatus,Insecta
Valvata ,Gastropoda
Nilothauma ,Insecta
Pagastiella ,Insecta
Kiefferulus ,Insecta
Pristinella osborni,Clitellata
Harmothoe aculeata,Eurotiomycetes
Aiptasiomorpha texaensis,Anthozoa
Bunodactis texaensis,Anthozoa
Megaloptera ,Insecta
Atyidae ,Malacostraca
Melongenidae ,Gastropoda
Chiridota laevis,Holothuroidea
Orthocladius crictopus,Insecta
Crepidula adunca,Gastropoda
Cladonema californicum,Hydrozoa
Idotea resecata,Malacostraca
Empididae ,Insecta
Lepidactylus triarticulatus,Malacostraca
Caecum californicum,Gastropoda
Erato columbella,Gastropoda
Paranaitis sp121,Polychaeta
Aricidea aedicira,Polychaeta
Sinum scopulosum,Gastropoda
Carazziella sp1,Polychaeta
Nephtys sp123,Polychaeta
Astyris aurantiaca,Gastropoda
Dougaloplus sp121,Ophiuroidea
Euvola diegensis,Bivalvia
Glyphocuma sp1,Malacostraca
Irusella lamellifera,Bivalvia
Lepidopleurina ,Polyplacophora
Orthopagurus minimus,Vermes
Pinnixa hiatus,Malacostraca
Sphenia luticola,Bacillariophyceae
Zoanthidea sp2,Anthozoa
Anoplodactylus oculospinus,Pycnogonida
Cancer jordani,Malacostraca
Flabelligera infundibularis,Polychaeta
Phyllodoce medipapillata,Polychaeta
Simomactra planulata,Bivalvia
Cumingia californica,Bivalvia
Magelona pitelkai,Polychaeta
Urosalpinx perrugata,Gastropoda
Lysilla sp1,Polychaeta
Ophiothrix oerstedii,Ophiuroidea
Thor dobkini,Malacostraca
Campylaspis umbensis,Malacostraca
Diplodonta impolita,Bivalvia
Euchone hancocki,Polychaeta
Lamprops affinis,Malacostraca
Cyclaspis sp3,Malacostraca
Edwardsia sp2,Anthozoa
Lucinoma aequizonatum,Bivalvia
Anthozoa sp19,Anthozoa
Crockerella crystallina,Gastropoda
Maldaninae ,Polychaeta
Pterocirrus montereyensis,Polychaeta
Halistylus pupoideus,Gastropoda
Melphidippa amorita,Malacostraca
Microphthalmus sp1,Polychaeta
Micropleustes nautilus,Cephalopoda
Mystides caeca,Polychaeta
Typosyllis sp2,Polychaeta
Synelmis spb,Polychaeta
Aulodrilus paucichaeta,Clitellata
Pleurocera ,Gastropoda
Chaetogaster ,Clitellata
Exogone spa,Polychaeta
Cumella spa,Malacostraca
Exogone pseudolourei,Polychaeta
Streblosoma verrilli,Polychaeta
Sphenia tumida,Bivalvia
Ampelisca spb,Malacostraca
Mesolamprops dillonensis,Malacostraca
Olivella biplicata,Gastropoda
Macoma brota,Bivalvia
Mya pseudoarenaria,Bivalvia
Aglajidae ,Gastropoda
Palaemonetes paludosus,Malacostraca
Panoplax depressa,Malacostraca
Odostomia dux,Gastropoda
Syllides fulva,Polychaeta
Photis macinerneyi,Malacostraca
Syllides minutus,Polychaeta
Pectinoidea ,Bivalvia
Modiolus neglectus,Bivalvia
Dactylopleustes sp1,Malacostraca
Epitonium hindsii,Gastropoda
Jassa slatteryi,Malacostraca
Hippomedon subrobustus,Malacostraca
Malletia pacifica,Gastropoda
Yoldiella sp1,Bivalvia
Dentalium vallicolens,Scaphopoda
Aglaophamus erectans,Polychaeta
Marphysa sp2,Polychaeta
Elasmopus mutatus,Malacostraca
Protocirrineris sp1,Polychaeta
Apionsoma murinae,Sipuncula
Janiralata solasteri,Malacostraca
Tetrastemma signifer,Enopla
Amakusanthura californiensis,Malacostraca
Callipallene pacifica,Gastropoda
Pagurus beringanus,Malacostraca
Pagurus sp1,Malacostraca
Stenopleustes monocuspis,Malacostraca
Stenula modosa,Malacostraca
Thorlaksonius platypus,Insecta
Orobitella californica,Bivalvia
Clavopora occidentalis,Magnoliopsida
Erileptus spinosus,Malacostraca
Fabia concharum,Malacostraca
Havelockia benti,Holothuroidea
Ophiothrix spiculata,Ophiuroidea
Paraonella sp121,Polychaeta
Pseudocnus lubricus,Holothuroidea
Ampelisca lobata,Tentaculata
Aoroides inermis,Malacostraca
Apolochus barnardi,Malacostraca
Brania sp122,Polychaeta
Chevalia inaequalis,Malacostraca
Coboldus hedgpethi,Malacostraca
Entodesma pictum,Bivalvia
Eualus subtilis,Malacostraca
Gitana calitemplado,Malacostraca
Gyptis brunnea,Polychaeta
Hyalopomatus biformis,Polychaeta
Janiralata occidentalis,Malacostraca
Liljeborgia geminata,Malacostraca
Limaria hemphilli,Bivalvia
Neolepton salmonea,Bivalvia
Pentamera pediparva,Holothuroidea
Praxillura maculata,Polychaeta
Quadrimaera carla,Malacostraca
Scolanthus sp3,Anthozoa
Spirontocaris truncata,Malacostraca
Virgularia sp2,Anthozoa
Arabella pectinata,Polychaeta
Mangelia hexagona,Gastropoda
Tetrastemma sp1,Enopla
Pentamera sp18,Holothuroidea
Megasurcula carpenteriana,Gastropoda
Clymenella complanata,Polychaeta
Euchone sp121,Polychaeta
Aoroides exilis,Malacostraca
Edwardsia sp3,Anthozoa
Petaloproctus neoborealis,Polychaeta
Schisturella tracalero,Malacostraca
Microjassa litotes,Malacostraca
Edotia sp2,Malacostraca
Photis sp1,Malacostraca
Phyllodoce sp1,Polychaeta
Eupolymnia heterobranchia,Polychaeta
Gammaropsis martesia,Bivalvia
Incisocalliope bairdi,Malacostraca
Campylaspis sp3,Malacostraca
Cerithiopsis emersonii,Gastropoda
Pseudochironomus ,Insecta
Pseudohaustorius borealis,Magnoliopsida
Huntemannia jadensis,Copepoda
Cerithidea pliculosa,Gastropoda
Parahesione ,Polychaeta
Liljeborgia bousfieldi,Malacostraca
Bunodosoma ,Anthozoa
Neopanope ,Malacostraca
Sicyonia ,Malacostraca
Martesia fragilis,Bivalvia
Yoldia sapotilla,Bivalvia
Rhithropanopeus ,Malacostraca
Campanulinidae ,Hydrozoa
Platynereis dumerilli,Polychaeta
Acanthohaustorius shoemakeri,Malacostraca
Epitonium albidum,Gastropoda
Pisidiidae ,Bivalvia
Tagelus californianus,Bivalvia
Polycystididae ,Rhabditophora
Dasybranchus sp121,Polychaeta
Calocarides quinqueseriatus,Malacostraca
Cyclocardia gouldii,Bivalvia
Stachyptilum superbum,Anthozoa
Myxoderma platyacanthum,Asteroidea
Streblosoma pacifica,Polychaeta
Amblyops abbreviata,Malacostraca
Nellobia eusoma,Polychaeta
Sayella producta,Gastropoda
Bairdia kauaiensis,Ostracoda
Dipolydora normalis,Polychaeta
Ophryotrocha adherens,Polychaeta
Sarsiella janiceae,Ostracoda
Ophiura leptoctenia,Ophiuroidea
Glycinde wireni,Polychaeta
Piguetiella michiganensis,Clitellata
Stephensoniana tandyi,Clitellata
Olivella spa,Gastropoda
Anisoptera ,Magnoliopsida
Bemlos setosus,Malacostraca
Cirrophorus americanus,Polychaeta
Dentalium pilsbryi,Scaphopoda
Epitonium tollini,Gastropoda
Gastropoda genusc,Gastropoda
Gastropoda genusd,Gastropoda
Leucothoe spa,Malacostraca
Serpula spa,Polychaeta
Smithsonidrilus marinus,Clitellata
Turbonilla spj,Gastropoda
Apseudidae gen,Malacostraca
Cyclaspis spa,Malacostraca
Hauchiella spa,Polychaeta
Heterodrilus pentcheffi,Clitellata
Lembos unifasciatus,Malacostraca
Limnodriloidinae ,Clitellata
Listriella spa,Malacostraca
Turbonilla spk,Gastropoda
Amakusanthura signata,Malacostraca
Ampelisca spd,Malacostraca
Clionidae ,Demospongiae
Teinostoma parvicallum,Gastropoda
Eudendrium exiguum,Hydrozoa
Eupleura sulcidentata,Gastropoda
Halocordylidae ,Hydrozoa
Nebalia spa,Malacostraca
Neomegamphopus kalanii,Malacostraca
Olivella spd,Gastropoda
Plumularia margaretta,Hydrozoa
Pteria calymbus,Bivalvia
Tellina lineata,Bivalvia
Tethygenia longleyi,Malacostraca
Trachycardium egmontaneum,Bivalvia
Tricola affinis,Bryopsida
Stenopleustes thermis,Malacostraca
Chone sp1,Polychaeta
Teinostoma lerema,Insecta
Cirrophorus brevicirratus,Polychaeta
Solen ,Bivalvia
Turbonilla dalli,Gastropoda
Aegathoa oculata,Malacostraca
Thyonella gemmata,Holothuroidea
Schistocomus hiltoni,Polychaeta
Stenothoe estacola,Malacostraca
Stenothoe frecanda,Malacostraca
Cyclostremella sp1,Gastropoda
Janiralata sp2,Malacostraca
Physonectae ,Hydrozoa
Synidotea media,Malacostraca
Tellina idae,Bivalvia
Metamysidopsis elongata,Malacostraca
Halosydna johnsoni,Polychaeta
Runcinidae ,Gastropoda
Hornellia occidentalis,Magnoliopsida
Juliacorbula luteola,Bivalvia
Simomactra falcata,Bivalvia
Tiburonella viscana,Malacostraca
Acteon traskii,Gastropoda
Ophiodermella fancherae,Gastropoda
Ischyrocerus pelagops,Malacostraca
Acanthodoris rhodoceras,Gastropoda
Photis sp219,Malacostraca
Ancistrosyllis sp11,Polychaeta
Bivalvia genusg,Bivalvia
Panopeus turgidus,Malacostraca
Teinostoma leremum,Gastropoda
Dawsonius latispina,Malacostraca
Stylaria lacustris,Clitellata
Hermissenda crassicornis,Gastropoda
Ophiodermella incisa,Magnoliopsida
Pentidotea resecata,Malacostraca
Pyramidella sp7,Gastropoda
Ervilia ,Magnoliopsida
Fabriciola ,Polychaeta
Megaluropidae ,Malacostraca
Hebridae ,Insecta
Pyralidae ,Insecta
Neocrangon zacae,Malacostraca
Harpiniopsis galera,Agaricomycetes
Grapsidae ,Malacostraca
Neritina virginea,Gastropoda
Epitonium apiculatum,Gastropoda
Panopeidae ,Malacostraca
Naushonia crangonoides,Malacostraca
Paratanais ,Malacostraca
Perioculodes cerasinus,Malacostraca
Pseudotanais mortenseni,Malacostraca
Arene ,Gastropoda
Cirolana crenulitelson,Malacostraca
Persicula pulcherrima,Gastropoda
Petrolisthes galathinus,Malacostraca
Volvarina albolineata,Gastropoda
Actinocythereis ,Ostracoda
Euchone sp2,Polychaeta
Prochelator sp1,Malacostraca
Odostomia ritteri,Gastropoda
