GENUS_SPECIES,taxonomic_class
Melophysa melo,Gastropoda
Amphicaryon ernesti,Hydrozoa
Amphicaryon peltifera,Hydrozoa
Lensia cossack,Hydrozoa
Calycopsis borchgrevinki,Hydrozoa
Halicera conica,Insecta
Cunina duplicata,Hydrozoa
Muggiaea bargmannae,Hydrozoa
Abraliopesis affinis,Bryopsida
Abraliopesis pfefferi,Cephalopoda
Enoploteuthid unidentified,Insecta
Histioteuthis reversa,Cephalopoda
Forskalia tholoides,Hydrozoa
Muggiaea kochi,Hydrozoa
Nanomia bijuga,Hydrozoa
Scaeurgus unicirrhus,Cephalopoda
Cranchia scabra,Cephalopoda
Pterygioteuthis giardi,Cephalopoda
Abralia redfieldi,Cephalopoda
Alloposus mollis,Lecanoromycetes
Cranchid unidentified,Insecta
Erenna richardi,Hydrozoa
Heteroteuthis dispar,Cephalopoda
Octopoteuthis danae,Cephalopoda
Anthias anthias,Actinopteri
Gadella maraldi,Actinopteri
Monolene microstoma,Actinopteri
Scorpaena stephanica,Actinopteri
Macrorhamphosus scolopax,Aves
Apodes ,Actinopteri
Sibogita geometrica,Hydrozoa
Scina marginata,Malacostraca
Sergia bisculcatus,Magnoliopsida
Stylocheiron carinatum,Malacostraca
Synaphobranchidae ,Actinopteri
Hyperoche mediterranea,Bacteroidia
Metalanceola chevreuxi,Malacostraca
Scina spinosa,Malacostraca
Undinella brevipes,Hexanauplia
Praya reticulata,Hydrozoa
Phronima sedentaria,Malacostraca
Raja bigelowi,Chondrichthyes
Rinoctes nasutus,Actinopteri
Stylocheiron abbreviatum/maximum,Malacostraca
Bathylagus bericoides,Actinopteri
Chirostomias pliopterus,Actinopteri
Nemichthys scolopaceus,Actinopteri
Bathylagus euryopsa,Actinopteri
Nansenia groenlandica,Actinopteri
Scopelogadus mizolepis,Actinopteri
Lensia ajax,Hydrozoa
Peraclis bispinosa,Gastropoda
Atlanta fusca,Gastropoda
Atlanta gaudichaudi,Gastropoda
Atlanta inflata,Gastropoda
Atlanta peroni,Gastropoda
Carinaria lamarcki,Gastropoda
Diacria major,Gastropoda
Oxygyrus keraudreni,Gastropoda
Pterotrachea coronata,Gastropoda
Pterotrachea hippocampus,Gastropoda
Stylocheiron suhmii,Malacostraca
Euchaetomera tenuis,Copepoda
Forskalia contorta,Hydrozoa
Styliola subula,Gastropoda
Clio pyramidata,Gastropoda
Sergestes cornutus,Malacostraca
Diacria trispinosa,Gastropoda
Pterotrachea scutata,Gastropoda
Stenopus hispidus,Malacostraca
Cavolinia flava,Gastropoda
Euchaetomera typica,Insecta
Stylocheiron max/rob/abb,Malacostraca
Thysanopoda cristata,Malacostraca
Cuvierina columnella,Gastropoda
Atlanta inclinata,Gastropoda
Diacria costata,Gastropoda
Peraclis reticulata,Gastropoda
Archiconcoecia bispicula,Ostracoda
Archiconcoecia pilosa,Mammalia
Conchoecia acuticosta,Bivalvia
Cyclothone alba,Actinopteri
Halistemma transliratum,Hydrozoa
Katerythrops oceanae,Malacostraca
Sergia robustus/bisulcatus,Magnoliopsida
Melamphaes microps,Actinopteri
Lampadena speculigera,Actinopteri
Sagamichthys schnakenbecki,Actinopteri
Halocypria globosa,Ostracoda
Nectopyramis sp73,Hydrozoa
Melamphaes suborbitalis,Actinopteri
Ephyrina figueirai,Malacostraca
Archiconcoecia gastrodes,Insecta
Neonesthes capensis,Actinopteri
Acanthephyra kingsleyi,Malacostraca
Aetideus geisbrechti,Hexanauplia
Arachnomysis megalops,Actinopteri
Archiconcoecia striata,Equisetopsida
Argyropelecus sladeni,Actinopteri
Augaptilus longicaudatus,Hexanauplia
Bathycalanus princeps,Hexanauplia
Caesaromysis hispida,Malacostraca
Chaenophryne ,Actinopteri
Clausocalanus furcatus,Hexanauplia
Conchoecia allotherium,Ostracoda
Conchoecia echinata,Ostracoda
Conchoecia giesbrechti,Ostracoda
Conchoecia kyrtophora,Ostracoda
Conchoecia nasotuberculata,Ostracoda
Conchoecia oblonga2,Ostracoda
Conchoecia pseudoparthenoda,Ostracoda
Conchoecia rotundata,Ostracoda
Cyema atrum,Actinopteri
Diaphus subtilis,Actinopteri
Euaugaptilus angustus,Hexanauplia
Euaugaptilus hecticus,Hexanauplia
Euaugaptilus marginatus,Hexanauplia
Eucalanus monachus,Hexanauplia
Eucalanus subtenuis,Hexanauplia
Euphausia americana,Malacostraca
Euphausia americana/brevis,Malacostraca
Euphausia pseudogibba,Malacostraca
Euphausia tenera,Malacostraca
Fellia cornuta,Ostracoda
Gennadas brevirostris,Malacostraca
Gennadas talismani,Malacostraca
Haloptilus austini,Hexanauplia
Haloptilus longicirrus,Hexanauplia
Haloptilus paralongicirrus,Hexanauplia
Heterorhabdus medianus,Hexanauplia
Heterorhabdus spinifer,Hexanauplia
Lophothrix frontalis,Hexanauplia
Lucicutia longicornis,Hexanauplia
Marrus orthocannoides,Hydrozoa
Megacalanus princeps,Hexanauplia
Melamphaes polylepis,Actinopteri
Melamphaes typhlops,Actinopteri
Nematoscelis microps1,Malacostraca
Nematoscelis tenella4,Malacostraca
Oncaea media,Hexanauplia
Paracalanus aculeatus,Hexanauplia
Plesionika rossignoti,Malacostraca
Polyipnus polli,Actinopteri
Sagitta enflata,Sagittoidea
Sagitta planctonis,Sagittoidea
Scaphocalanus amplius,Hexanauplia
Scaphocalanus difficilis,Hexanauplia
Scaphocalanus subcurtus,Hexanauplia
Scolecithrix bradyi,Hexanauplia
Scopalatum gibbera,Dothideomycetes
Scottocalanus thomasi,Hexanauplia
Sergestes diapontius,Malacostraca
Sergestes edwardsii,Malacostraca
Sergestes pediformis,Malacostraca
Sergia extenuatus,Magnoliopsida
Sergia grandis,Magnoliopsida
Sergia guineensis,Magnoliopsida
Spinocalanus parabyssalis,Hexanauplia
Thysanopoda micropthalma/orientalis,Malacostraca
Thysanopoda monacantha,Malacostraca
Thysanopoda orientalis,Malacostraca
Undinula vulgaris,Hexanauplia
Apogonidae ,Actinopteri
Diaphus luetkeni,Actinopteri
Gennadas bouvieri,Malacostraca
Gennadas scutatus,Malacostraca
Gonostoma atlanticum,Actinopteri
Ichthyococcus ovatus,Actinopteri
Pterosagitta draco,Sagittoidea
Acanthephyra acutifrons,Malacostraca
Acanthephyra prionota,Malacostraca
Aetideus arcuatus,Hexanauplia
Amallothrix falcifer,Hexanauplia
Chalaraspidum alatum,Malacostraca
Chiridiella macrodactyla,Anthozoa
Conchoecia acuminata,Ostracoda
Conchoecia atlantica,Ostracoda
Conchoecia dentata,Ostracoda
Conchoecia discophora,Insecta
Conchoecia macromma,Ostracoda
Conchoecia media,Ostracoda
Conchoecia mollis,Ostracoda
Conchoecia spinireticulata,Ostracoda
Disseta palumboi,Hexanauplia
Euaugaptilus facilis,Hexanauplia
Euaugaptilus fundatus,Hexanauplia
Euaugaptilus humilis,Hexanauplia
Euaugaptilus laticeps,Hexanauplia
Euaugaptilus mixtus,Hexanauplia
Euchirella splendens,Hexanauplia
Eupasiphaea gilesi,Malacostraca
Euphausia hemi/pseudogibba,Malacostraca
Gaetanus armiger,Hexanauplia
Gaussia princeps,Magnoliopsida
Gennadas capensis,Malacostraca
Gonichthys coccoi,Actinopteri
Halocypris brevirostris,Ostracoda
Haloptilus chierchiae,Hexanauplia
Hemirhabdus grimaldii,Hexanauplia
Lampanyctus nobilis,Actinopteri
Lucicutia longiserrata,Hexanauplia
Melanocetus johnsoni,Actinopteri
Meningodora mollis,Malacostraca
Metridia alata,Hexanauplia
Metridia curticauda,Hexanauplia
Metridia princeps,Hexanauplia
Mimocalanus crassus,Hexanauplia
Monacilla typica,Hexanauplia
Notostomus elegans,Malacostraca
Oncaea gracilis,Hexanauplia
Onchocalanus affinis,Hexanauplia
Paraeuchaeta aequatorealis,Hexanauplia
Paraeuchaeta bisinuata,Hexanauplia
Paraeuchaeta hanseni,Hexanauplia
Paraeuchaeta sarsi,Hexanauplia
Pseudochirella obtusa,Hexanauplia
Pseudochirella tuberculata,Hexanauplia
Sagitta minima,Sagittoidea
Scaphocalanus elongatus,Hexanauplia
Scaphocalanus longifurca,Hexanauplia
Scaphocalanus major,Hexanauplia
Scolecithricella canariensis,Hexanauplia
Scolecithricella emarginata,Aves
Scolecithricella laminata,Hexanauplia
Scolecithricella timida,Hexanauplia
Scolecithricella valens,Hexanauplia
Scolecithricella valida,Hexanauplia
Scopalatum dubia,Bacillariophyceae
Scopelogadus beani,Actinopteri
Scottocalanus thori,Hexanauplia
Spinocalanus angusticeps,Hexanauplia
Symbolophorus rufinus,Actinopteri
Xanthocalanus greeni,Hexanauplia
Avocettina infans,Actinopteri
Borostomias elucens,Actinopteri
Melanonus zugmayeri,Actinopteri
Notostomus auriculatus,Malacostraca
Acanthephyra acanthitelsonis,Malacostraca
Acanthephyra curtirostris,Malacostraca
Bathyleptus gracilis,Dicotyledonae
Bathypontia elongata,Bryopsida
Chiridiella brachydactyla,Hexanauplia
Conchoecia porrecta,Ostracoda
Conchoecia valdiviae,Ostracoda
Disco inflatus,Hexanauplia
Euaugaptilus oblongus,Hexanauplia
Euaugaptilus unisetosus,Hexanauplia
Eucalanus attenuatus,Hexanauplia
Euchirella amoena,Hexanauplia
Eukrohnia sp9,Sagittoidea
Maulisia mauli,Actinopteri
Mesorhabdus brevicaudatus,Hexanauplia
Mimocalanus nudus,Hexanauplia
Photostylus pycnopterus,Actinopteri
Phyllopus bidentatus,Hexanauplia
Physetocaris microphthalma,Malacostraca
Scolecithricella spinata,Hexanauplia
Spinocalanus hoplites,Hexanauplia
Spinocalanus horridus,Hexanauplia
Stomias lampropeltis,Lepidosauria
Undeuchaeta magna,Hexanauplia
Xanthocalanus paululus,Hexanauplia
Clausophyes galeata,Hydrozoa
Pandea rubra,Hydrozoa
Abralia veranyi,Cephalopoda
Marrus orthocanna,Hydrozoa
Onychoteuthis banksi,Cephalopoda
Taonius megalops,Actinopteri
Onychoteuthid unidentified,Insecta
Grimalditeuthis bonplandi,Cephalopoda
Aldrovandia gracilis,Actinopteri
Bathygadus favosus,Actinopteri
Gadomus longifilis,Actinopteri
Sphagemacrurus hirundo,Actinopteri
Eucalanus hyalinus,Hexanauplia
Conocara salmonea,Actinopteri
Bentheuphausia amblyops,Malacostraca
Gnathophausia zoea,Malacostraca
Clio cuspidata,Gastropoda
Nematoscelis microps2,Malacostraca
Sergestes curvatus,Malacostraca
Acanthephyra brevirostris,Malacostraca
Bargmannia sp73,Hydrozoa
Thysanopoda cornuta/gregaria,Malacostraca
Limacina bulimoides,Gastropoda
Clio andreae,Gastropoda
Gnathophausia gracilis,Malacostraca
Petalidium obesum,Malacostraca
Hymenodora glacialis,Malacostraca
Haplophryne mollis,Actinopteri
Vinciguerria nimbaria,Actinopteri
Bregmaceros arabicus,Actinopteri
Brachyura megalopa,Malacostraca
Symbolophorus veranyi,Actinopteri
Conchoecia hystrix,Magnoliopsida
Ephyrina bifida,Malacostraca
Bathophilus metalicus,Actinopteri
Gonostoma denudatum,Actinopteri
Opisthoproctus grimaldi,Actinopteri
Alepocephalus bairdii,Actinopteri
Coelorinchus occa,Actinopteri
Conocara macroptera,Actinopteri
Myxine ios,Myxini
Rouleina atrita,Actinopteri
Bathypterois dubius,Actinopteri
Trachyrincus murrayi,Actinopteri
Hydrolagus mirabilis,Chondrichthyes
Raja nidarosiensis,Chondrichthyes
Gaidropsarus macrophthalmus,Actinopteri
Lepidorhombus boscii,Actinopteri
Brachyscelus macrocephalus,Insecta
Calamorhynchus pellucidus,Malacostraca
Calanus tenuicornis,Hexanauplia
Candacia varicans,Hexanauplia
Euchirella truncata,Hexanauplia
Eupronoe minuta,Malacostraca
Euriropsis riisei,Malacostraca
Gaidius pungens,Hexanauplia
Haloptilus longiceps,Hexanauplia
Hyperietta stephenseni,Malacostraca
Lophothrix latipes,Gastropoda
Paraphronima crassipes,Malacostraca
Phaenna spinifera,Hexanauplia
Schizoscelus ornatus,Squamata
Scolecithrix danae,Hexanauplia
Stenopleura atlantica,Magnoliopsida
Sympronoe parva,Malacostraca
Tryphana malmi,Malacostraca
Cyphocaris challengeri,Malacostraca
Aetideus acutus,Hexanauplia
Centraugaptilus rattrayi,Copepoda
Euaugaptilus squamatus,Hexanauplia
Glossocephalus milneedwar,Malacostraca
Hemityphis rapax,Malacostraca
Hyperietta vosseleri,Malacostraca
Paracandacia bispinosa,Hexanauplia
Paraphronima gracilis,Malacostraca
Scina lepisma,Insecta
Thyropus sphaeroma,Malacostraca
Thyropus typhoides,Malacostraca
Xanthocalanus subagilis,Hexanauplia
Gaetanus miles,Hexanauplia
Paratyphis promentorii,Malacostraca
Phronima solitaria,Malacostraca
Vibilia stebbingi,Malacostraca
Paratyphis parvus,Maxillopoda
Scina excisa,Malacostraca
Scina similis,Malacostraca
Scina uncipes,Malacostraca
Euaugaptilus longimanus,Hexanauplia
Scina damasii,Malacostraca
Scina stebbingi,Malacostraca
Brachyscelus crusculum,Malacostraca
Bathypontia similis,Copepoda
Caulophryne jordani,Actinopteri
Cyclothone obscura,Actinopteri
Euaugaptilus curtus,Hexanauplia
Gigantura vorax,Actinopteri
Heteramalla sarsi,Copepoda
Heterostylites major,Hexanauplia
Myctophum affine,Actinopteri
Pleuromamma quadrangulata,Hexanauplia
Scopalatum farrani,Hexanauplia
Spinocalanus sp1,Hexanauplia
Oneirodidae ,Actinopteri
Ceratias ,Actinopteri
Conchoecia acuta,Ostracoda
Conchoecia ctenophora,Fragilariophyceae
Euaugaptilus atlanticus,Insecta
Euaugaptilus gibbus,Hexanauplia
Euaugaptilus rigidus,Hexanauplia
Haloptilus spinceps,Hexanauplia
Lucicutia magna,Hexanauplia
Scolecithricella auropecten,Hexanauplia
Scolecithricella lobophora,Insecta
Scolecithricella pseudoarcuata,Hexanauplia
Scottocalanus persecans,Hexanauplia
Sergia maximus,Insecta
Stylephorus chordatus,Actinopteri
Stylocheiron microphthalma,Insecta
Conchoecia wolferi,Ostracoda
Centraugaptilus cucullatus,Copepoda
Cephalophanes refulgens,Hexanauplia
Chauliodus schmidti,Actinopteri
Chiridiella sp1,Hexanauplia
Chiridius gracilis,Hexanauplia
Diaphus dumerili,Actinopteri
Euaugaptilus bullifer,Hexanauplia
Euaugaptilus maxillaris,Hexanauplia
Eustomias obscurus,Actinopteri
Evermannella sicaria,Actinopteri
Heterorhabdus robustus,Hexanauplia
Lucicutia pera,Magnoliopsida
Scolecithricella gracilis,Hexanauplia
Sternoptyx pseudodiaphana,Actinopteri
Myctophum nitidulum,Actinopteri
Stomias affinis,Actinopteri
Bathysaurus mollis,Actinopteri
Paraliparis bathybius,Actinopteri
Astronesthes cyclophotus,Actinopteri
Bathophilus longipinnus,Actinopteri
Ceratioidea ,Actinopteri
Lampanyctus lineatus,Actinopteri
Astronesthes cyaneus,Actinopteri
Notoscopelus caudispinosus,Actinopteri
Diplophos taenia,Actinopteri
Echiostoma barbatum,Actinopteri
Lepidophanes guntheri,Actinopteri
Nemichthys curvirostris,Actinopteri
Siriella thompsonii,Malacostraca
Bathophilus digitatus,Actinopteri
Bathophilus vaillanti,Actinopteri
Cataetyx laticeps,Actinopteri
Bathyraja richardsoni,Elasmobranchii
Paralepis speciosa,Actinopteri
Bathylagus greyae,Actinopteri
Eustomias braueri,Actinopteri
Eustomias radiciphilis,Actinopteri
Nematoscelis difficilis,Malacostraca
Taaningichthys minimus,Actinopteri
Diretmus argenteus,Actinopteri
Pollichthys mauli,Actinopteri
Ctenoperyx siculus,Cephalopoda
Histioteuthid unidentified,Insecta
Lensia leloupi,Hydrozoa
Octopod unidentified,Insecta
Brachioteuthis riisei,Cephalopoda
Aristostomias lunifer,Actinopteri
Coccorella atrata,Actinopteri
Ditropichthys storeri,Actinopteri
Grammatostomias flagellibarba,Actinopteri
Longithorax nouveli,Malacostraca
Melamphaes pumilus,Rhynchonellata
Paralepis atlantica,Actinopteri
Photonectes braueri,Actinopteri
Sulculeolaria angusta,Insecta
Derichthys serpentinus,Actinopteri
Bathophilus brevis,Actinopteri
Chiasmodontidae ,Actinopteri
Squaliolus sarmenti,Chondrichthyes
Astronesthes gemmifer,Actinopteri
Bathylagus compsus,Insecta
Lensia tottoni,Hydrozoa
Linophryne arborifera,Actinopteri
Nezumia sclerorhynchus,Actinopteri
Paralepis elongata,Actinopteri
Grammatostomias dentatus,Actinopteri
Lucifer faxoni,Malacostraca
Crossota alba,Hydrozoa
Ischnocalanus tenuis,Hexanauplia
Mimonectes gaussi,Malacostraca
Scina rattrayi,Malacostraca
Euchirella messinensis,Hexanauplia
Scolecithricella spindet,Hexanauplia
Nausithoe atlantica,Scyphozoa
Nausithoe goblifera,Scyphozoa
Unidentified medusae,Insecta
Aeginura grimaldii,Hydrozoa
Archaeoscina steenstrupi,Malacostraca
Gaetanus latifrons,Hexanauplia
Paraeuchaeta tonsa,Hexanauplia
Conchoecia mesadenia,Ostracoda
Chelophyes contorta,Hydrozoa
Trigonolampa miriceps,Actinopteri
Lensia zenkevitchi,Hydrozoa
Nematoscelis gracilis,Malacostraca
Unidentified thecosomata,Gastropoda
Acanthephyra microphthalma,Malacostraca
Acanthephyra gracilipes,Malacostraca
Heterokrohnia davidi,Sagittoidea
Sagitta abyssicola,Actinopteri
Flatfish larvae,Insecta
Lampanyctus macropterus,Actinopteri
Hygophum proximum,Actinopteri
Diaphus thiollieri,Actinopteri
Platytroctogen mirus,Gastropoda
Lensia subtiloides,Hydrozoa
Echiodon drummondi,Actinopteri
Gadiculus argenteus-thori,Actinopteri
Malacocephalus laevis,Actinopteri
Xenodermichthys socialis,Actinopteri
Argyropelecus gigas,Actinopteri
Myctophum selenops,Actinopteri
Syngnathus pelagicus,Actinopteri
Argyropelecus affinis,Actinopteri
Bathycalanus richardi,Hexanauplia
Bathypontia major,Insecta
Bathypontia sarsi,Copepoda
Chiridiella bispinosa,Hexanauplia
Euaugaptilus longiseta,Hexanauplia
Euaugaptilus roei,Hexanauplia
Scolecithricella curticauda,Hexanauplia
Scolecithricella obscura,Hexanauplia
Scolecithricella propinqua,Hexanauplia
Undinella acuta,Hexanauplia
Amallothrix auropecten,Hexanauplia
Astronesthes indicus,Actinopteri
Astronesthes macropogon,Actinopteri
Astronesthes richardsoni,Actinopteri
Diplophos maderensis,Actinopteri
Euchirella bitumida,Hexanauplia
Euchirella intermedia,Hexanauplia
Evermannella indica,Actinopteri
Gaetanus brevicornis,Hexanauplia
Haloptilus tenuis,Hexanauplia
Lensia hunter,Hydrozoa
Lucicutia lucida,Insecta
Melanostomias macrophotus,Actinopteri
Melanostomias spilorhynchus,Actinopteri
Pachyptilus eurygnathus,Copepoda
Sergia talismani,Malacostraca
Bolinichthys photothorax,Actinopteri
Diaphus brachycephalus,Actinopteri
Myctophum asperum,Actinopteri
Euaugaptilus brodskyi,Hexanauplia
Euaugaptilus tenuispinus,Hexanauplia
Gaetanus kruppi,Hexanauplia
Oneirodes melanocauda,Actinopteri
Euphausia mutica,Malacostraca
Exocetidae ,Actinopterygii
Melamphaes leprus,Insecta
Oneirodes eschrichtii,Actinopteri
Pseudeuchaeta brevicauda,Copepoda
Melanostomias biseriatus,Actinopteri
Scopelosaurus smithii,Actinopteri
Astronesthes neopogon,Actinopteri
Cetomimidae ,Actinopteri
Bathophilus pawneei,Actinopteri
Euphausia krohnii/brevis,Malacostraca
Bathothauma lyromma,Cephalopoda
Galiteuthis triluminosa,Cephalopoda
Histioteuthis corona,Cephalopoda
Forskalia edwardsii,Hydrozoa
Joubiniteuthis portieri,Cephalopoda
Platyberyx opalescens,Actinopteri
Gnathophausia calcarata,Malacostraca
Scopelarchus brevidentatus,Actinopteri
Serrivomer brevidentatus,Actinopteri
Ilyophis blachei,Actinopteri
Lycodes atlanticus,Insecta
Venefica proboscidea,Actinopteri
Rhinochimaera atlantica,Chondrichthyes
Teuthoid unidentified,Insecta
Pterygioteuthis gemmata,Cephalopoda
Euphausia henseni,Malacostraca
Histioteuthis heteropsis,Cephalopoda
Sergestes paraseminudus,Malacostraca
Lensia reticulata,Hydrozoa
Lepidoteuthis grimaldii,Cephalopoda
Tetronychoteuthis massyae,Cephalopoda
Tremoctopus violaceus,Cephalopoda
Taningia danae,Cephalopoda
Euchonchoecia chierchiae,Ostracoda
Eustomias bibulbosus,Actinopteri
Eustomias bigelowi,Actinopteri
Melanostomias melanopogon,Actinopteri
Photonectes dinema,Actinopteri
Photonectes leucospilus,Actinopteri
Photonectes margarita,Actinopteri
Serrivomer sector,Actinopteri
Astronesthes micropogon,Actinopteri
Euphausia sanzoi,Malacostraca
Melamphaes ebelingi,Actinopteri
Melanostomias valdiviae,Actinopteri
Diaphus splendidus,Actinopteri
Eustomias filifer,Actinopteri
Stylocheiron indicum,Malacostraca
Parandania boecki,Malacostraca
Scolecithricella altera,Hexanauplia
Mimonectes loveni,Malacostraca
Scolecithricella longipes,Hexanauplia
Euaugaptilus elongatus,Hexanauplia
Eurythenes obesus,Malacostraca
Atolla parva,Scyphozoa
Haliscera bigelowi,Hydrozoa
Pelagia noctiluca,Scyphozoa
Rhopalonema funerarium,Hydrozoa
Leucobrotula adipatus,Actinopterygii
Boreomysis atlantica,Malacostraca
Brotula multibarbata,Actinopteri
Diaphus aliciae,Actinopteri
Diaphus arabicus,Actinopteri
Bolinichthys longipes,Actinopteri
Melamphaes eulepsis,Actinopteri
Diogenichthys panurgus,Insecta
Bathophilus indicus,Actinopteri
Diaphus lobatus,Actinopteri
Benthosema fibulatum,Actinopteri
Gempylidae ,Actinopteri
Etmopterus spinax,Chondrichthyes
Lepidophanes supralateralis,Actinopteri
Paracandacia simplex,Arachnida
Conchoecia hirsuta,Ostracoda
Paraeuchaeta pseudotonsa,Hexanauplia
Aetideopsis carinata,Hexanauplia
Centropages violaceus,Hexanauplia
Heteroptilus acutilobus,Copepoda
Paraugaptilus buchani,Hexanauplia
Eustomias longibarba,Actinopteri
Macrostomias longibarbatus,Actinopteri
Euaugaptilus latifrons,Hexanauplia
Haloptilus angusticeps,Hexanauplia
Pachyptilus abbreviatus,Copepoda
Amallophora crassirostris,Copepoda
Bathypontia spinifera,Hexanauplia
Euaugaptilus rectus,Hexanauplia
Acartia danae,Hexanauplia
Acartia negligens,Hexanauplia
Acrocalanus andersoni,Hexanauplia
Acrocalanus longicornis,Hexanauplia
Aetideus bradyi,Hexanauplia
Athorybia rosacea,Hydrozoa
Calocalanus pavo,Hexanauplia
Candacia bipinnata,Hexanauplia
Candacia pachydactyla,Hexanauplia
Clausocalanus jobei,Hexanauplia
Conchoecia concentrica,Ostracoda
Euchaeta hebes,Hexanauplia
Euchaeta pubera,Hexanauplia
Haloptilus fertilis,Hexanauplia
Haloptilus mucronatus,Hexanauplia
Ischnocalanus plumulosus,Maxillopoda
Lucicutia gaussae,Hexanauplia
Mecynocera clausii,Hexanauplia
Scolecithricella ctenopus,Insecta
Scolecithricella tenuiserrata,Hexanauplia
Arietellus aculeatus,Hexanauplia
Candacia curta,Hexanauplia
Centropages caribbeanensis,Hexanauplia
Euaugaptilus diminutus,Hexanauplia
Temoropia mayumbaensis,Hexanauplia
Xanthocalanus agilis,Hexanauplia
